"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","p1_hat","p2_hat","p3_hat"
"DMstrong",250,71,"DM",TRUE,0.0469259814155166,0.0603369877170842,0.159599107287216,0.274605517924365,0.565795374788419
"MN",25,72,"MN",TRUE,0.0326598632371091,NA,0.2,0.34,0.46
"MN",25,72,"DM",TRUE,0.0326610764853895,12108.2463074352,0.200001100432232,0.340000935692141,0.459997963875627
"DMstrong",25,72,"MN",TRUE,0.058878405775519,NA,0.14,0.28,0.58
"DMstrong",25,72,"DM",TRUE,0.0594577040210775,7.0097499083472,0.137836663272644,0.282044768722917,0.580118568004439
"MN",125,72,"MN",TRUE,0.07638498979948,NA,0.148,0.244,0.608
"MN",125,72,"DM",TRUE,0.076385005690563,27932.1970782133,0.147999988215261,0.243999989292912,0.608000022491827
"DMstrong",125,72,"MN",TRUE,0.0481109828071166,NA,0.268,0.264,0.468
"DMstrong",125,72,"DM",TRUE,0.0605697036733413,0.0842271572369325,0.284136039097276,0.271856013573298,0.444007947329426
"MN",250,72,"MN",TRUE,0.00993310961716756,NA,0.208,0.286,0.506
"MN",250,72,"DM",TRUE,0.00993368426404087,14849.3979359742,0.208000683089124,0.285999212107048,0.506000104803829
"DMstrong",250,72,"MN",TRUE,0.0926210919103563,NA,0.232,0.394,0.374
"DMstrong",250,72,"DM",TRUE,0.106545947418452,0.0467093045245712,0.260957187308188,0.388858007410077,0.350184805281735
"MN",25,73,"MN",TRUE,0.127540843131393,NA,0.28,0.12,0.6
"MN",25,73,"DM",FALSE,0.127559266571745,7461.97148110779,0.280035424544474,0.119972295777289,0.599992279678236
"DMstrong",25,73,"MN",TRUE,0.133666251038423,NA,0.16,0.48,0.36
"DMstrong",25,73,"DM",TRUE,0.141666745311958,0.759016318829344,0.151865159900901,0.492490927813165,0.355643912285934
"MN",125,73,"MN",TRUE,0.0181842422626478,NA,0.22,0.276,0.504
"MN",125,73,"DM",TRUE,0.0181849679661869,1495.63541187546,0.220001159997308,0.275999248967804,0.503999591034889
"DMstrong",125,73,"MN",TRUE,0.0761051903617618,NA,0.124,0.404,0.472
"DMstrong",125,73,"DM",TRUE,0.0759356603769378,3.20801009188967,0.124700944625667,0.403958471051711,0.471340584322622
"MN",250,73,"MN",TRUE,0.0107082522694727,NA,0.212,0.286,0.502
"MN",250,73,"DM",TRUE,0.0107080997426575,8208.45828373126,0.211999958963761,0.286000280597404,0.501999760438835
"DMstrong",250,73,"MN",TRUE,0.103704708989836,NA,0.198,0.174,0.628
"DMstrong",250,73,"DM",TRUE,0.10617393323429,0.288861719885872,0.20331010656736,0.16834056777644,0.6283493256562
"MN",25,74,"MN",TRUE,0.0163299316185545,NA,0.18,0.32,0.5
"MN",25,74,"DM",FALSE,0.0163099305774499,4847.08283859769,0.180017726126765,0.319968726891267,0.500013546981968
"DMstrong",25,74,"MN",TRUE,0.0993310961716756,NA,0.28,0.36,0.36
"DMstrong",25,74,"DM",TRUE,0.0915965331756637,0.399626213080473,0.29553469744026,0.327993647336213,0.376471655223527
"MN",125,74,"MN",TRUE,0.0214165045389454,NA,0.228,0.296,0.476
"MN",125,74,"DM",TRUE,0.0214117009410244,8349.13167234684,0.227983324215476,0.296027897771343,0.475988778013182
"DMstrong",125,74,"MN",TRUE,0.14433294842135,NA,0.356,0.336,0.308
"DMstrong",125,74,"DM",TRUE,0.178792054547438,0.0311232167499641,0.339317645958657,0.413078264929353,0.247604089111991
"MN",250,74,"MN",TRUE,0.0129614813968157,NA,0.188,0.318,0.494
"MN",250,74,"DM",TRUE,0.012961407948406,60960.1285959408,0.187997749023341,0.317999317961676,0.494002933014983
"DMstrong",250,74,"MN",TRUE,0.150235370890702,NA,0.384,0.3,0.316
"DMstrong",250,74,"DM",TRUE,0.154486374256264,0.152457090607374,0.385491440470173,0.307223044289114,0.307285515240713
"MN",25,75,"MN",TRUE,0.0653197264742181,NA,0.2,0.22,0.58
"MN",25,75,"DM",TRUE,0.0653192071597382,52999.5993471758,0.200003152160581,0.219999059994031,0.579997787845388
"DMstrong",25,75,"MN",TRUE,0.160831174424198,NA,0.42,0.24,0.34
"DMstrong",25,75,"DM",TRUE,0.160833413057713,18740.5683392803,0.42000281672421,0.240000097702711,0.339997085573079
"MN",125,75,"MN",TRUE,0.00326598632371091,NA,0.2,0.304,0.496
"MN",125,75,"DM",TRUE,0.00326535973439811,3393.20576772435,0.199999796069827,0.303999334549139,0.496000869381033
"DMstrong",125,75,"MN",TRUE,0.143814695586601,NA,0.132,0.5,0.368
"DMstrong",125,75,"DM",TRUE,0.117956894204804,0.0369296186089313,0.167553637691725,0.457931220853321,0.374515141454954
"MN",250,75,"MN",TRUE,0.0146969384566991,NA,0.218,0.282,0.5
"MN",250,75,"DM",TRUE,0.0145802417994467,1.24194230929838,0.217441437694861,0.28175445229596,0.500804110009179
"DMstrong",250,75,"MN",TRUE,0.193886564774355,NA,0.054,0.172,0.774
"DMstrong",250,75,"DM",TRUE,0.193891147080459,17.7210456242624,0.0540554582253238,0.171935437399296,0.774009104375381
"MN",25,76,"MN",TRUE,0.032659863237109,NA,0.24,0.3,0.46
"MN",25,76,"DM",TRUE,0.032680061214982,7821.10989055131,0.240025094944766,0.299999284840509,0.459975620214725
"DMstrong",25,76,"MN",TRUE,0.155777619273972,NA,0.08,0.2,0.72
"DMstrong",25,76,"DM",TRUE,0.155287414682618,5.34796175421582,0.0833872747884582,0.197146888862308,0.719465836349234
"MN",125,76,"MN",TRUE,0.0580574428188727,NA,0.28,0.244,0.476
"MN",125,76,"DM",TRUE,0.058058765526236,4131.64397641965,0.280002486571397,0.244000882216709,0.475996631211893
"DMstrong",125,76,"MN",TRUE,0.347532252699899,NA,0.068,0.776,0.156
"DMstrong",125,76,"DM",TRUE,0.571547606649408,3.80900419443115e+216,1,4.09204275758853e-53,5.27402411156157e-54
"MN",250,76,"MN",TRUE,0.0198662192343351,NA,0.216,0.312,0.472
"MN",250,76,"DM",TRUE,0.0198662177807796,7347.85617255786,0.21599981398108,0.312000202454115,0.471999983564805
"DMstrong",250,76,"MN",TRUE,0.139063534640346,NA,0.364,0.312,0.324
"DMstrong",250,76,"DM",TRUE,0.126744446637934,0.0694480672707836,0.346394460624663,0.316372455151807,0.33723308422353
"MN",25,77,"MN",TRUE,0.0653197264742181,NA,0.2,0.22,0.58
"MN",25,77,"DM",TRUE,0.0653214370421304,17401.0759175647,0.199994851807646,0.220000479211133,0.580004668981221
"DMstrong",25,77,"MN",TRUE,0.208486610281492,NA,0.14,0.08,0.78
"DMstrong",25,77,"DM",TRUE,0.208495874680375,9371.16831864112,0.139996077409356,0.0799910783453913,0.780012844245252
"MN",125,77,"MN",TRUE,0.00326598632371091,NA,0.196,0.3,0.504
"MN",125,77,"DM",TRUE,0.00326576831014091,10847.3657703143,0.195999093842915,0.300002347369394,0.503998558787691
"DMstrong",125,77,"MN",TRUE,0.130761870079418,NA,0.208,0.456,0.336
"DMstrong",125,77,"DM",TRUE,0.0960651132616897,0.0285297235276177,0.24293029126866,0.390161471028825,0.366908237702515
"MN",250,77,"MN",TRUE,0.012328828005938,NA,0.202,0.314,0.484
"MN",250,77,"DM",TRUE,0.0123273258240161,1458.23376243019,0.202001453843668,0.313997275606534,0.484001270549798
"DMstrong",250,77,"MN",TRUE,0.132634837052714,NA,0.272,0.414,0.314
"DMstrong",250,77,"DM",TRUE,0.116147856515636,0.0536609067030395,0.253064352561676,0.408091810159813,0.33884383727851
"MN",25,78,"MN",TRUE,0.032659863237109,NA,0.24,0.3,0.46
"MN",25,78,"DM",TRUE,0.0326579706911283,38378.5759194203,0.239996866116292,0.30000163194551,0.460001501938198
"DMstrong",25,78,"MN",TRUE,0.200665559243899,NA,0.1,0.12,0.78
"DMstrong",25,78,"DM",TRUE,0.196456932686682,0.374162763867645,0.0831895081196064,0.140094752969783,0.77671573891061
"MN",125,78,"MN",TRUE,0.0539629502529282,NA,0.232,0.344,0.424
"MN",125,78,"DM",TRUE,0.0539617115122514,329.91718969933,0.231992743364363,0.344004859496967,0.42400239713867
"DMstrong",125,78,"MN",TRUE,0.0299332590941915,NA,0.232,0.308,0.46
"DMstrong",125,78,"DM",TRUE,0.0132312917571312,0.0591125389762469,0.188294092168704,0.318495319743585,0.493210588087711
"MN",250,78,"MN",TRUE,0.0133666251038423,NA,0.214,0.282,0.504
"MN",250,78,"DM",TRUE,0.0133629640471813,8666.41523115658,0.213995683676734,0.282004711139483,0.503999605183783
"DMstrong",250,78,"MN",TRUE,0.0438482230730809,NA,0.168,0.362,0.47
"DMstrong",250,78,"DM",TRUE,0.042772676333053,0.249182710341795,0.17365236564593,0.360328927016758,0.466018707337312
"MN",25,79,"MN",TRUE,0.058878405775519,NA,0.18,0.24,0.58
"MN",25,79,"DM",FALSE,0.0588427135390573,3894.38254996327,0.180009010991012,0.240038595818294,0.579952393190694
"DMstrong",25,79,"MN",TRUE,0.0653197264742181,NA,0.2,0.22,0.58
"DMstrong",25,79,"DM",TRUE,0.0651252548210677,32.886280209339,0.200012128716194,0.220232114493347,0.579755756790459
"MN",125,79,"MN",TRUE,0.0228619042659763,NA,0.18,0.288,0.532
"MN",125,79,"DM",TRUE,0.0228633413914668,5122.25207650194,0.180000936456281,0.287996653269153,0.532002410274566
"DMstrong",125,79,"MN",TRUE,0.122941720610485,NA,0.092,0.236,0.672
"DMstrong",125,79,"DM",TRUE,0.125321989206573,0.482289043679044,0.0846435897811223,0.241153205928581,0.674203204290297
"MN",250,79,"MN",TRUE,0.00588784057755189,NA,0.208,0.294,0.498
"MN",250,79,"DM",TRUE,0.00588866410739381,9198.64151873177,0.208001015607002,0.293998902434218,0.49800008195878
"DMstrong",250,79,"MN",TRUE,0.0465044800709208,NA,0.15,0.362,0.488
"DMstrong",250,79,"DM",TRUE,0.0378284159832154,0.0999869356054561,0.158840024830608,0.350175188491939,0.490984786677453
"MN",25,80,"MN",TRUE,0.0864098759787715,NA,0.08,0.34,0.58
"MN",25,80,"DM",TRUE,0.0924727585625456,1.45998237134861,0.0715661379061672,0.342877439136447,0.585556422957386
"DMstrong",25,80,"MN",TRUE,0.0326598632371091,NA,0.16,0.34,0.5
"DMstrong",25,80,"DM",TRUE,0.0259752170809307,0.368328271360956,0.163274619507332,0.317653694933373,0.519071685559295
"MN",125,80,"MN",TRUE,0.0198662192343351,NA,0.212,0.272,0.516
"MN",125,80,"DM",TRUE,0.0198608652118493,5742.77374437619,0.21199169881202,0.272008007292352,0.516000293895629
"DMstrong",125,80,"MN",TRUE,0.13580378001612,NA,0.028,0.46,0.512
"DMstrong",125,80,"DM",TRUE,0.129653914023855,0.355632304073769,0.0378104307548885,0.455163089946909,0.507026479298202
"MN",250,80,"MN",TRUE,0.0107082522694727,NA,0.212,0.286,0.502
"MN",250,80,"DM",TRUE,0.0107079173466323,3418.13413865858,0.211999834733865,0.2860005691714,0.501999596094735
"DMstrong",250,80,"MN",TRUE,0.289790729090264,NA,0.132,0.684,0.184
"DMstrong",250,80,"DM",TRUE,0.287245807330318,0.211471287705597,0.126533387807614,0.682735074029537,0.190731538162849
"MN",25,81,"MN",TRUE,0.0565685424949238,NA,0.24,0.34,0.42
"MN",25,81,"DM",TRUE,0.0565140148591943,8.98405442181425,0.241351665213148,0.338554908156417,0.420093426630435
"DMstrong",25,81,"MN",TRUE,0.058878405775519,NA,0.28,0.28,0.44
"DMstrong",25,81,"DM",TRUE,0.0511190286302659,0.663143573909249,0.271754152321332,0.271754362146642,0.456491485532027
"MN",125,81,"MN",TRUE,0.0424578222082418,NA,0.14,0.328,0.532
"MN",125,81,"DM",TRUE,0.0424583918902454,4742.50591884654,0.139999069369283,0.328003265915104,0.531997664715613
"DMstrong",125,81,"MN",TRUE,0.125262391269952,NA,0.176,0.16,0.664
"DMstrong",125,81,"DM",TRUE,0.125320551124231,2.56242676562392,0.177078128311193,0.15926434701984,0.663657524668966
"MN",250,81,"MN",TRUE,0.0241660919471892,NA,0.166,0.314,0.52
"MN",250,81,"DM",TRUE,0.0241663180334065,1408.73573020608,0.165999728564909,0.313999711132138,0.520000560302953
"DMstrong",250,81,"MN",TRUE,0.0671912692741153,NA,0.208,0.214,0.578
"DMstrong",250,81,"DM",TRUE,0.0702023528059525,0.232732355253333,0.208553591425767,0.210062930154191,0.581383478420042
"MN",25,82,"MN",TRUE,0.0432049379893858,NA,0.16,0.28,0.56
"MN",25,82,"DM",FALSE,0.0431912121178394,7754.39882045974,0.160031242338995,0.27998319116577,0.559985566495235
"DMstrong",25,82,"MN",TRUE,0.0432049379893857,NA,0.24,0.24,0.52
"DMstrong",25,82,"DM",TRUE,0.0446296216204855,1.72908308527725,0.237249743732486,0.237249771105404,0.525500485162111
"MN",125,82,"MN",TRUE,0.0321662348848395,NA,0.156,0.332,0.512
"MN",125,82,"DM",TRUE,0.0323448206884577,6.88677824276413,0.155699192263941,0.332017519125401,0.512283288610658
"DMstrong",125,82,"MN",TRUE,0.107925900505856,NA,0.264,0.388,0.348
"DMstrong",125,82,"DM",TRUE,0.102106387923789,0.156878232996164,0.271813856777311,0.372585694233074,0.355600448989615
"MN",250,82,"MN",TRUE,0.0212289111041209,NA,0.216,0.27,0.514
"MN",250,82,"DM",TRUE,0.0208430492403436,2.20409059649938,0.215770961110204,0.270548188238631,0.513680850651165
"DMstrong",250,82,"MN",TRUE,0.33197991907142,NA,0.104,0.746,0.15
"DMstrong",250,82,"DM",TRUE,0.333648788460517,0.125894102833711,0.11669980245147,0.743866556515663,0.139433641032867
"MN",25,83,"MN",TRUE,0.0163299316185545,NA,0.22,0.28,0.5
"MN",25,83,"DM",TRUE,0.0163397956268901,451.184733697352,0.220026702320837,0.28000257265261,0.499970725026554
"DMstrong",25,83,"MN",TRUE,0.0163299316185545,NA,0.18,0.32,0.5
"DMstrong",25,83,"DM",TRUE,0.0600641546999445,0.286071698343109,0.116983890170837,0.357090036539283,0.525926073289881
"MN",125,83,"MN",TRUE,0.0228619042659763,NA,0.22,0.268,0.512
"MN",125,83,"DM",TRUE,0.0228622996218286,53277.1096223834,0.220000728073089,0.267999516113619,0.511999755813292
"DMstrong",125,83,"MN",TRUE,0.0439393521420909,NA,0.14,0.344,0.516
"DMstrong",125,83,"DM",TRUE,0.0138615496044031,0.0570264054730229,0.190076253115639,0.319602681889269,0.490321064995091
"MN",250,83,"MN",TRUE,0.00326598632371091,NA,0.2,0.304,0.496
"MN",250,83,"DM",TRUE,0.0032659329564594,8865.39903058053,0.200000010915159,0.303999929181142,0.496000059903699
"DMstrong",250,83,"MN",TRUE,0.0966643677887566,NA,0.28,0.164,0.556
"DMstrong",250,83,"DM",TRUE,0.0927432957768729,0.0387519358764273,0.290690479021011,0.172597426091286,0.536712094887704
"MN",25,84,"MN",TRUE,0.0432049379893857,NA,0.24,0.32,0.44
"MN",25,84,"DM",TRUE,0.0432365023731781,289.815562622967,0.240031905164886,0.320011258572606,0.439956836262507
"DMstrong",25,84,"MN",TRUE,0.1796292478041,NA,0.42,0.3,0.28
"DMstrong",25,84,"DM",TRUE,0.17962868362653,15093.9614868015,0.419998483355535,0.300001651332463,0.279999865312002
"MN",125,84,"MN",TRUE,0.0314960314960473,NA,0.156,0.328,0.516
"MN",125,84,"DM",TRUE,0.0314968003879208,7256.1647846475,0.155999198331482,0.328002045726334,0.515998755942185
"DMstrong",125,84,"MN",TRUE,0.124064499354167,NA,0.172,0.164,0.664
"DMstrong",125,84,"DM",TRUE,0.125754148713076,0.353327304991668,0.180913232126594,0.156416213431479,0.662670554441927
"MN",250,84,"MN",TRUE,0.0114309521329882,NA,0.19,0.316,0.494
"MN",250,84,"DM",TRUE,0.0113784879723412,8.74598015526308,0.190160127127281,0.315946615863622,0.493893257009097
"DMstrong",250,84,"MN",TRUE,0.109264205788843,NA,0.046,0.388,0.566
"DMstrong",250,84,"DM",TRUE,0.109264127386099,13066.5470377711,0.0460001151326438,0.387999983151745,0.565999901715611
"MN",25,85,"MN",TRUE,0.0711805216802087,NA,0.14,0.4,0.46
"MN",25,85,"DM",TRUE,0.071184048415131,24226.407906806,0.139999731150888,0.400005340850059,0.459994927999053
"DMstrong",25,85,"MN",TRUE,0.058878405775519,NA,0.12,0.36,0.52
"DMstrong",25,85,"DM",TRUE,0.0272719505655887,0.0944192344199962,0.225057514799714,0.31286276964214,0.462079715558146
"MN",125,85,"MN",TRUE,0.0255081686262787,NA,0.164,0.316,0.52
"MN",125,85,"DM",TRUE,0.0255078746979989,20812.4568478081,0.164000422986387,0.315999701372722,0.519999875640891
"DMstrong",125,85,"MN",TRUE,0.0453725320724628,NA,0.172,0.264,0.564
"DMstrong",125,85,"DM",TRUE,0.0474214147280472,0.575731021344382,0.168884729535925,0.264107991694159,0.567007278769916
"MN",250,85,"MN",TRUE,0.0200665559243899,NA,0.21,0.318,0.472
"MN",250,85,"DM",TRUE,0.0199148369284307,1.03782262727561,0.211289331637383,0.316700676832852,0.472009991529765
"DMstrong",250,85,"MN",TRUE,0.0204613456709637,NA,0.226,0.298,0.476
"DMstrong",250,85,"DM",TRUE,0.0321092988821412,0.080607273688413,0.24473203788651,0.284401122398838,0.470866839714652
"MN",25,86,"MN",TRUE,0.0489897948556636,NA,0.2,0.24,0.56
"MN",25,86,"DM",FALSE,0.0490228198832246,2151.52029383064,0.199998515545027,0.239960295008117,0.560041189446856
"DMstrong",25,86,"MN",TRUE,0.0748331477354788,NA,0.18,0.22,0.6
"DMstrong",25,86,"DM",TRUE,0.0729232811906664,1.08707861497281,0.164934176309146,0.233541850320518,0.601523973370335
"MN",125,86,"MN",TRUE,0.0284722086720835,NA,0.224,0.316,0.46
"MN",125,86,"DM",TRUE,0.0284704662921934,3677.86688170229,0.22400005750813,0.315997276581399,0.460002665910471
"DMstrong",125,86,"MN",TRUE,0.0738286303995047,NA,0.124,0.4,0.476
"DMstrong",125,86,"DM",TRUE,0.0738291882256559,1152.03354342278,0.124001192049556,0.400001496227602,0.475997311722842
"MN",250,86,"MN",TRUE,0.00848528137423858,NA,0.188,0.306,0.506
"MN",250,86,"DM",TRUE,0.00848543319274634,7551.37615627594,0.18799978529622,0.306000092179118,0.506000122524662
"DMstrong",250,86,"MN",TRUE,0.153153517752613,NA,0.4,0.128,0.472
"DMstrong",250,86,"DM",TRUE,0.153902592523228,1.21966094416021,0.4009489532479,0.127112467788771,0.471938578963328
"MN",25,87,"MN",TRUE,0.0711805216802087,NA,0.3,0.26,0.44
"MN",25,87,"DM",TRUE,0.0711667619415535,12320.7341648777,0.299984209305898,0.259979375927909,0.440036414766193
"DMstrong",25,87,"MN",TRUE,0.0864098759787715,NA,0.16,0.42,0.42
"DMstrong",25,87,"DM",FALSE,0.0864278653685492,9206.06263150639,0.159986220105334,0.42002607276819,0.419987707126476
"MN",125,87,"MN",TRUE,0.0172819751957543,NA,0.216,0.276,0.508
"MN",125,87,"DM",TRUE,0.0172794218083039,2970.98988367444,0.215997244334801,0.276003448050486,0.507999307614714
"DMstrong",125,87,"MN",TRUE,0.0353270434653114,NA,0.164,0.348,0.488
"DMstrong",125,87,"DM",TRUE,0.0322736095043201,0.642161143991082,0.169124191040601,0.344547904848697,0.486327904110703
"MN",250,87,"MN",TRUE,0.0359258495608199,NA,0.2,0.344,0.456
"MN",250,87,"DM",TRUE,0.035927576528706,5622.40760022924,0.200000642227625,0.344001793977734,0.455997563794641
"DMstrong",250,87,"MN",TRUE,0.123493589577219,NA,0.164,0.466,0.37
"DMstrong",250,87,"DM",TRUE,0.14069702018312,0.0294310802388339,0.198627954226218,0.472999879991912,0.32837216578187
"MN",25,88,"MN",TRUE,0.0282842712474619,NA,0.18,0.28,0.54
"MN",25,88,"DM",FALSE,0.0283021601478189,7891.0731452731,0.179954562030805,0.280020157160371,0.540025280808824
"DMstrong",25,88,"MN",TRUE,0.12328828005938,NA,0.04,0.32,0.64
"DMstrong",25,88,"DM",TRUE,0.111328098769255,0.287971617398383,0.0578518121163906,0.312453808422029,0.629694379461581
"MN",125,88,"MN",TRUE,0.0149666295470958,NA,0.204,0.28,0.516
"MN",125,88,"DM",TRUE,0.0149681964302697,4772.20064696797,0.204004107118919,0.279996677007585,0.515999215873497
"DMstrong",125,88,"MN",TRUE,0.0753303834230695,NA,0.304,0.268,0.428
"DMstrong",125,88,"DM",TRUE,0.0798167623988622,0.242598666849749,0.308442179067055,0.27291364262189,0.418644178311055
"MN",250,88,"MN",TRUE,0.0129614813968157,NA,0.206,0.312,0.482
"MN",250,88,"DM",TRUE,0.0129611941008635,23841.7375014745,0.205999475706249,0.312000047052599,0.482000477241152
"DMstrong",250,88,"MN",TRUE,0.0565685424949238,NA,0.16,0.26,0.58
"DMstrong",250,88,"DM",TRUE,0.0551152844334251,0.351013619743581,0.163819483971342,0.258300881347641,0.577879634681017
"MN",25,89,"MN",TRUE,0.0711805216802087,NA,0.16,0.24,0.6
"MN",25,89,"DM",TRUE,0.0711944297087756,3892.68712138025,0.160017784438541,0.23996588012448,0.600016335436978
"DMstrong",25,89,"MN",TRUE,0.0711805216802087,NA,0.3,0.24,0.46
"DMstrong",25,89,"DM",TRUE,0.0478999380144586,0.413303408221589,0.267370838205424,0.272436975225282,0.460192186569295
"MN",125,89,"MN",TRUE,0.0311555238547945,NA,0.204,0.336,0.46
"MN",125,89,"DM",TRUE,0.0311543079856065,2471.08357737119,0.203999759332753,0.335998644029329,0.460001596637918
"DMstrong",125,89,"MN",TRUE,0.0566627449623354,NA,0.26,0.316,0.424
"DMstrong",125,89,"DM",TRUE,0.0629964268524389,0.109452239901233,0.250343570796425,0.338483287878479,0.411173141325095
"MN",250,89,"MN",TRUE,0.00909212113132391,NA,0.19,0.312,0.498
"MN",250,89,"DM",TRUE,0.00909054082642605,1401.58956524735,0.190000798289961,0.311997377119437,0.498001824590602
"DMstrong",250,89,"MN",TRUE,0.081845382683855,NA,0.192,0.204,0.604
"DMstrong",250,89,"DM",TRUE,0.0586660415377109,0.0172813241560284,0.162645933887072,0.254520490497034,0.582833575615893
"MN",25,90,"MN",TRUE,0.0432049379893858,NA,0.16,0.28,0.56
"MN",25,90,"DM",FALSE,0.0431770439081889,4076.65796054339,0.160003427939945,0.280040916890429,0.559955655169626
"DMstrong",25,90,"MN",TRUE,0.0979795897113271,NA,0.08,0.42,0.5
"DMstrong",25,90,"DM",TRUE,0.0979750444664948,20720.2912423023,0.0800065505519013,0.41999541699711,0.499998032450989
"MN",125,90,"MN",TRUE,0.0228619042659763,NA,0.188,0.28,0.532
"MN",125,90,"DM",TRUE,0.0228529516585016,46475.3612553249,0.188001736700046,0.280010338726921,0.531987924573032
"DMstrong",125,90,"MN",TRUE,0.0824297680857266,NA,0.172,0.216,0.612
"DMstrong",125,90,"DM",TRUE,0.0831871994787213,0.449902402622338,0.179231681275431,0.210101195012975,0.610667123711594
"MN",250,90,"MN",TRUE,0.00748331477354789,NA,0.198,0.31,0.492
"MN",250,90,"DM",TRUE,0.00748094381172947,39363.8790311624,0.197997432193959,0.30999789838337,0.492004669422671
"DMstrong",250,90,"MN",TRUE,0.115562392960109,NA,0.176,0.172,0.652
"DMstrong",250,90,"DM",TRUE,0.115959878017688,0.42772888032907,0.1795408018978,0.169317903743092,0.651141294359108
"MN",25,91,"MN",TRUE,0.0326598632371091,NA,0.16,0.3,0.54
"MN",25,91,"DM",TRUE,0.0326594790133783,8835.49809177403,0.160001028706106,0.299998883763238,0.540000087530656
"DMstrong",25,91,"MN",TRUE,0.0326598632371091,NA,0.2,0.34,0.46
"DMstrong",25,91,"DM",TRUE,0.0326627089457625,20905.8249311815,0.200003994737072,0.34000148774895,0.459994517513978
