"p1","p2","p3","loglik","delta_loglik","relative_likelihood","gradient_norm","max_abs_gradient","boundary_distance","l1_distance_from_observed","l2_distance_from_observed"
0.130434782608696,0.521739130434783,0.347826086956522,-15222.3577069505,-15052.0784676768,0,343336.119431334,287570.113654281,0.130434782608696,0.410124112505881,0.277574967610544
0.0869565217391304,0.565217391304348,0.347826086956522,-24384.6565048683,-24214.3772655946,0,401434.834894303,357027.520541028,0.0869565217391304,0.497080634245011,0.338886236590006
0.0434782608695652,0.608695652173913,0.347826086956522,-37955.0919504142,-37784.8127111405,0,521168.814710329,489061.706628111,0.0434782608695652,0.584037155984142,0.400251591788525
0.565217391304348,0.0434782608695652,0.391304347826087,-36167.5317417885,-35997.2525025147,0,518958.781528095,489138.216293234,0.0434782608695652,0.584293943134158,0.376853344173953
0.521739130434783,0.0869565217391304,0.391304347826087,-22874.5190222542,-22704.2397829804,0,398849.246191317,357096.157102173,0.0869565217391304,0.497337421395028,0.316890164970565
0.478260869565217,0.130434782608696,0.391304347826087,-14028.966208077,-13858.6869688033,0,340777.123312382,287632.346268417,0.130434782608696,0.410380899655898,0.25764655434921
0.434782608695652,0.173913043478261,0.391304347826087,-7971.99364554684,-7801.7144062731,0,307607.084599452,242798.598719707,0.173913043478261,0.323424377916767,0.199763745344185
0.391304347826087,0.217391304347826,0.391304347826087,-3986.47366819403,-3816.19442892028,0,288128.604301717,210891.846970631,0.217391304347826,0.236467856177637,0.144882012730429
0.347826086956522,0.260869565217391,0.391304347826087,-1711.06628407352,-1540.78704479977,0,277747.163755025,186805.205077765,0.260869565217391,0.149511334438506,0.0981706572488549
0.304347826086957,0.304347826086957,0.391304347826087,-969.119389764732,-798.840150490985,0,274473.273492934,167878.351945212,0.304347826086957,0.124852838248735,0.0764564905648423
0.260869565217391,0.347826086956522,0.391304347826087,-1707.11941080505,-1536.84017153131,0,277737.771849658,186756.582308066,0.260869565217391,0.149254547288489,0.0980568642537552
0.217391304347826,0.391304347826087,0.391304347826087,-3978.5430254729,-3808.26378619915,0,288109.589365425,210839.401010769,0.217391304347826,0.23621106902762,0.144727809967659
0.173913043478261,0.434782608695652,0.391304347826087,-7960.00332865107,-7789.72408937733,0,307577.970553809,242741.677028598,0.173913043478261,0.32316759076675,0.199596006978492
0.130434782608696,0.478260869565217,0.391304347826087,-14012.7967672675,-13842.5175279938,0,340737.154661248,287570.113654281,0.130434782608696,0.410124112505881,0.257473163064521
0.0869565217391304,0.521739130434783,0.391304347826087,-22853.9997889953,-22683.7205497215,0,398797.310748803,357027.520541028,0.0869565217391304,0.497080634245011,0.316713956225658
0.0434782608695652,0.565217391304348,0.391304347826087,-36142.4286802827,-35972.1494410089,0,518893.200119942,489061.706628111,0.0434782608695652,0.584037155984142,0.376675546207522
0.521739130434783,0.0434782608695652,0.434782608695652,-35135.6240841933,-34965.3448449195,0,517707.82999338,489138.216293234,0.0434782608695652,0.584293943134158,0.362286965554724
0.478260869565217,0.0869565217391304,0.434782608695652,-22163.6324550784,-21993.3532158047,0,397638.64676112,357096.157102173,0.0869565217391304,0.497337421395028,0.305668934285632
0.434782608695652,0.130434782608696,0.434782608695652,-13687.1337444306,-13516.8545051569,0,340008.047556352,287632.346268417,0.130434782608696,0.410380899655897,0.251349529613139
0.391304347826087,0.173913043478261,0.434782608695652,-8059.24052593741,-7888.96128666366,0,307727.197150515,242798.598719707,0.173913043478261,0.323424377916767,0.20119918329642
0.347826086956522,0.217391304347826,0.434782608695652,-4579.31325748935,-4409.03401821561,0,289697.808545708,210891.846970631,0.217391304347826,0.236467856177637,0.159207642261653
0.304347826086957,0.260869565217391,0.434782608695652,-2909.40370652999,-2739.12446725625,0,281515.129756677,186805.205077765,0.260869565217391,0.211809359987865,0.133320936176019
0.260869565217391,0.304347826086957,0.434782608695652,-2907.36317592754,-2737.0839366538,0,281509.891148619,186756.582308066,0.260869565217391,0.211809359987865,0.133279058235545
0.217391304347826,0.347826086956522,0.434782608695652,-4573.17133450066,-4402.89209522691,0,289681.978595304,210839.401010769,0.217391304347826,0.23621106902762,0.15910241788994
0.173913043478261,0.391304347826087,0.434782608695652,-8048.93498102028,-7878.65574174654,0,307700.424211727,242741.677028598,0.173913043478261,0.32316759076675,0.201060408996064
