"GEN","Nsamp","rep","theta","nll_cond","theta_hat","hit_upper"
"MN",25,2,0.0744380301325169,57.8949861006221,10000,TRUE
"MN",25,2,0.13433993325989,56.5417587877265,10000,TRUE
"MN",25,2,0.242446201708233,55.3968882267999,10000,TRUE
"MN",25,2,0.437547937507418,54.4576634175566,10000,TRUE
"MN",25,2,0.789652286849972,53.7259456468914,10000,TRUE
"MN",25,2,1.425102670303,53.1944505685818,10000,TRUE
"MN",25,2,2.57191380905935,52.8363674247103,10000,TRUE
"MN",25,2,4.64158883361278,52.6105284742412,10000,TRUE
"MN",25,2,8.37677640068292,52.4749447880486,10000,TRUE
"MN",25,2,15.1177507061566,52.3961682849468,10000,TRUE
"MN",25,2,27.2833337648677,52.3513108221737,10000,TRUE
"MN",25,2,49.2388263170673,52.3260685574812,10000,TRUE
"MN",25,2,88.862381627434,52.311960209774,10000,TRUE
"MN",25,2,160.371874375133,52.3041049282683,10000,TRUE
"MN",25,2,289.426612471675,52.2997406043341,10000,TRUE
"MN",25,2,522.334507426684,52.297318717734,10000,TRUE
"MN",25,2,942.668455117885,52.2959756358323,10000,TRUE
"MN",25,2,1701.25427985259,52.2952310903493,10000,TRUE
"MN",25,2,3070.29062975785,52.2948184312554,10000,TRUE
"MN",25,2,5541.0203300095,52.2945897437748,10000,TRUE
"MN",25,2,10000,52.2944630170823,10000,TRUE
"DMpure",25,2,1e-06,100.745088315157,10000,TRUE
"DMpure",25,2,1.80472176682717e-06,98.3835068217651,10000,TRUE
"DMpure",25,2,3.25702065565979e-06,96.0219609295366,10000,TRUE
"DMpure",25,2,5.87801607227492e-06,93.6604792826505,10000,TRUE
"DMpure",25,2,1.06081835513945e-05,91.2991135649271,10000,TRUE
"DMpure",25,2,1.91448197616996e-05,88.9379570156268,10000,TRUE
"DMpure",25,2,3.45510729459222e-05,86.5771777896188,10000,TRUE
"DMpure",25,2,6.23550734127392e-05,84.2170789821296,10000,TRUE
"DMpure",25,2,0.000112533558260077,81.8582063687958,10000,TRUE
"DMpure",25,2,0.000203091762090474,79.5015409424893,10000,TRUE
"DMpure",25,2,0.000366524123707963,77.148840250626,10000,TRUE
"DMpure",25,2,0.000661474064123015,74.8032347882033,10000,TRUE
"DMpure",25,2,0.00119377664171444,72.4702424915832,10000,TRUE
"DMpure",25,2,0.00215443469003188,70.1594099301351,10000,TRUE
"DMpure",25,2,0.00388815518030809,67.8867192318725,10000,TRUE
"DMpure",25,2,0.00701703828670383,65.6774399157974,10000,TRUE
"DMpure",25,2,0.012663801734674,63.5678275932953,10000,TRUE
"DMpure",25,2,0.0228546386413499,61.6021771367933,10000,TRUE
"DMpure",25,2,0.0412462638290135,59.8220901481127,10000,TRUE
"DMpure",25,2,0.0744380301325169,58.2520414843787,10000,TRUE
"DMpure",25,2,0.13433993325989,56.8944909525909,10000,TRUE
"DMpure",25,2,0.242446201708233,55.7414550436115,10000,TRUE
"DMpure",25,2,0.437547937507418,54.789732638476,10000,TRUE
"DMpure",25,2,0.789652286849972,54.0420217883412,10000,TRUE
"DMpure",25,2,1.425102670303,53.4933991199886,10000,TRUE
"DMpure",25,2,2.57191380905935,53.1199154995647,10000,TRUE
"DMpure",25,2,4.64158883361278,52.8822067696732,10000,TRUE
"DMpure",25,2,8.37677640068292,52.7385056226987,10000,TRUE
"DMpure",25,2,15.1177507061566,52.6546197685428,10000,TRUE
"DMpure",25,2,27.2833337648677,52.6067121508247,10000,TRUE
"DMpure",25,2,49.2388263170673,52.5797062172949,10000,TRUE
"DMpure",25,2,88.862381627434,52.5645968425297,10000,TRUE
"DMpure",25,2,160.371874375133,52.5561793770021,10000,TRUE
"DMpure",25,2,289.426612471675,52.5515012016167,10000,TRUE
"DMpure",25,2,522.334507426684,52.548904683139,10000,TRUE
"DMpure",25,2,942.668455117885,52.5474646131988,10000,TRUE
"DMpure",25,2,1701.25427985259,52.5466662575491,10000,TRUE
"DMpure",25,2,3070.29062975785,52.5462237609609,10000,TRUE
"DMpure",25,2,5541.0203300095,52.5459785337735,10000,TRUE
"DMpure",25,2,10000,52.5458426414407,10000,TRUE
"DMstrong",25,2,1e-06,77.1768287368238,0.249774886432194,FALSE
"DMstrong",25,2,1.80472176682717e-06,75.4056538500093,0.249774886432194,FALSE
"DMstrong",25,2,3.25702065565979e-06,73.634514703351,0.249774886432194,FALSE
"DMstrong",25,2,5.87801607227492e-06,71.8634400533195,0.249774886432194,FALSE
"DMstrong",25,2,1.06081835513945e-05,70.0924817873911,0.249774886432194,FALSE
"DMstrong",25,2,1.91448197616996e-05,68.3217335156204,0.249774886432194,FALSE
"DMstrong",25,2,3.45510729459222e-05,66.5513640726451,0.249774886432194,FALSE
"DMstrong",25,2,6.23550734127392e-05,64.7816778149347,0.249774886432194,FALSE
"DMstrong",25,2,0.000112533558260077,63.0132229063342,0.249774886432194,FALSE
"DMstrong",25,2,0.000203091762090474,61.246985013472,0.249774886432194,FALSE
"DMstrong",25,2,0.000366524123707963,59.484731296579,0.249774886432194,FALSE
"DMstrong",25,2,0.000661474064123015,57.7296133973006,0.249774886432194,FALSE
"DMstrong",25,2,0.00119377664171444,55.9871995635087,0.249774886432194,FALSE
"DMstrong",25,2,0.00215443469003188,54.2671654517447,0.249774886432194,FALSE
"DMstrong",25,2,0.00388815518030809,52.5858437154657,0.249774886432194,FALSE
"DMstrong",25,2,0.00701703828670383,50.9694808031462,0.249774886432194,FALSE
"DMstrong",25,2,0.012663801734674,49.4570219441657,0.249774886432194,FALSE
"DMstrong",25,2,0.0228546386413499,48.0997503543949,0.249774886432194,FALSE
"DMstrong",25,2,0.0412462638290135,46.955481663696,0.249774886432194,FALSE
"DMstrong",25,2,0.0744380301325169,46.0801118898819,0.249774886432194,FALSE
"DMstrong",25,2,0.13433993325989,45.5228076369093,0.249774886432194,FALSE
"DMstrong",25,2,0.242446201708233,45.3207807660171,0.249774886432194,FALSE
"DMstrong",25,2,0.437547937507418,45.478659345357,0.249774886432194,FALSE
"DMstrong",25,2,0.789652286849972,45.9351897213686,0.249774886432194,FALSE
"DMstrong",25,2,1.425102670303,46.5548557837935,0.249774886432194,FALSE
"DMstrong",25,2,2.57191380905935,47.1768260613303,0.249774886432194,FALSE
"DMstrong",25,2,4.64158883361278,47.6877626347695,0.249774886432194,FALSE
"DMstrong",25,2,8.37677640068292,48.0516868975578,0.249774886432194,FALSE
"DMstrong",25,2,15.1177507061566,48.2867886358947,0.249774886432194,FALSE
"DMstrong",25,2,27.2833337648677,48.4294114724039,0.249774886432194,FALSE
"DMstrong",25,2,49.2388263170673,48.5126711536394,0.249774886432194,FALSE
"DMstrong",25,2,88.862381627434,48.5601898907813,0.249774886432194,FALSE
"DMstrong",25,2,160.371874375133,48.5869607404702,0.249774886432194,FALSE
"DMstrong",25,2,289.426612471675,48.6019325702405,0.249774886432194,FALSE
"DMstrong",25,2,522.334507426684,48.6102713576965,0.249774886432194,FALSE
"DMstrong",25,2,942.668455117885,48.6149051408847,0.249774886432194,FALSE
"DMstrong",25,2,1701.25427985259,48.6174768103519,0.249774886432194,FALSE
"DMstrong",25,2,3070.29062975785,48.618903032715,0.249774886432194,FALSE
"DMstrong",25,2,5541.0203300095,48.6196936910565,0.249774886432194,FALSE
"DMstrong",25,2,10000,48.6201319152024,0.249774886432194,FALSE
"MN",125,2,1e-06,294.747360534375,10000,TRUE
"MN",125,2,1.80472176682717e-06,292.385937499033,10000,TRUE
"MN",125,2,3.25702065565979e-06,290.024677531382,10000,TRUE
"MN",125,2,5.87801607227492e-06,287.663711742156,10000,TRUE
"MN",125,2,1.06081835513945e-05,285.303276494156,10000,TRUE
"MN",125,2,1.91448197616996e-05,282.943797525575,10000,TRUE
"MN",125,2,3.45510729459222e-05,280.586040478328,10000,TRUE
"MN",125,2,6.23550734127392e-05,278.231378392373,10000,TRUE
"MN",125,2,0.000112533558260077,275.882261099052,10000,TRUE
"MN",125,2,0.000203091762090474,273.543020060937,10000,TRUE
"MN",125,2,0.000366524123707963,271.221190070008,10000,TRUE
"MN",125,2,0.000661474064123015,268.929506051504,10000,TRUE
"MN",125,2,0.00119377664171444,266.688433937579,10000,TRUE
"MN",125,2,0.00215443469003188,264.528135364803,10000,TRUE
"MN",125,2,0.00388815518030809,262.487022130615,10000,TRUE
"MN",125,2,0.00701703828670383,260.603276325428,10000,TRUE
"MN",125,2,0.012663801734674,258.900178799554,10000,TRUE
"MN",125,2,0.0228546386413499,257.375284280713,10000,TRUE
"MN",125,2,0.0412462638290135,256.004677678744,10000,TRUE
"MN",125,2,0.0744380301325169,254.76040852432,10000,TRUE
"MN",125,2,0.13433993325989,253.627827624392,10000,TRUE
"MN",125,2,0.242446201708233,252.612913648469,10000,TRUE
"MN",125,2,0.437547937507418,251.73846472453,10000,TRUE
"MN",125,2,0.789652286849972,251.030827863275,10000,TRUE
"MN",125,2,1.425102670303,250.501797700069,10000,TRUE
"MN",125,2,2.57191380905935,250.137644767076,10000,TRUE
"MN",125,2,4.64158883361278,249.904453563603,10000,TRUE
"MN",125,2,8.37677640068292,249.763031895535,10000,TRUE
"MN",125,2,15.1177507061566,249.680341952336,10000,TRUE
"MN",125,2,27.2833337648677,249.63307791158,10000,TRUE
"MN",125,2,49.2388263170673,249.606423189293,10000,TRUE
"MN",125,2,88.862381627434,249.591506868461,10000,TRUE
"MN",125,2,160.371874375133,249.583195918261,10000,TRUE
"MN",125,2,289.426612471675,249.57857662702,10000,TRUE
"MN",125,2,522.334507426684,249.57601269499,10000,TRUE
"MN",125,2,942.668455117885,249.574590669043,10000,TRUE
"MN",125,2,1701.25427985259,249.573802307073,10000,TRUE
"MN",125,2,3070.29062975785,249.573365350137,10000,TRUE
"MN",125,2,5541.0203300095,249.57312318706,10000,TRUE
"MN",125,2,10000,249.572988997679,10000,TRUE
"DMpure",125,2,1e-06,309.126376875688,10000,TRUE
"DMpure",125,2,1.80472176682717e-06,306.764965103567,10000,TRUE
"DMpure",125,2,3.25702065565979e-06,304.403725459285,10000,TRUE
"DMpure",125,2,5.87801607227492e-06,302.042796336331,10000,TRUE
"DMpure",125,2,1.06081835513945e-05,299.682427222492,10000,TRUE
"DMpure",125,2,1.91448197616996e-05,297.323067483201,10000,TRUE
"DMpure",125,2,3.45510729459222e-05,294.965525207075,10000,TRUE
"DMpure",125,2,6.23550734127392e-05,292.611249410372,10000,TRUE
"DMpure",125,2,0.000112533558260077,290.262825013884,10000,TRUE
"DMpure",125,2,0.000203091762090474,287.924820790614,10000,TRUE
"DMpure",125,2,0.000366524123707963,285.605179321777,10000,TRUE
"DMpure",125,2,0.000661474064123015,283.317308345359,10000,TRUE
"DMpure",125,2,0.00119377664171444,281.082701861993,10000,TRUE
"DMpure",125,2,0.00215443469003188,278.932868964195,10000,TRUE
"DMpure",125,2,0.00388815518030809,276.907444823793,10000,TRUE
"DMpure",125,2,0.00701703828670383,275.044565586024,10000,TRUE
"DMpure",125,2,0.012663801734674,273.364820636563,10000,TRUE
"DMpure",125,2,0.0228546386413499,271.860686275436,10000,TRUE
"DMpure",125,2,0.0412462638290135,270.503524298236,10000,TRUE
"DMpure",125,2,0.0744380301325169,269.263165824265,10000,TRUE
"DMpure",125,2,0.13433993325989,268.124409786206,10000,TRUE
"DMpure",125,2,0.242446201708233,267.092837490133,10000,TRUE
"DMpure",125,2,0.437547937507418,266.19128233731,10000,TRUE
"DMpure",125,2,0.789652286849972,265.448320323112,10000,TRUE
"DMpure",125,2,1.425102670303,264.8811130367,10000,TRUE
"DMpure",125,2,2.57191380905935,264.482420286389,10000,TRUE
"DMpure",125,2,4.64158883361278,264.22249003322,10000,TRUE
"DMpure",125,2,8.37677640068292,264.062727086101,10000,TRUE
"DMpure",125,2,15.1177507061566,263.968470479449,10000,TRUE
"DMpure",125,2,27.2833337648677,263.914293414442,10000,TRUE
"DMpure",125,2,49.2388263170673,263.883638717028,10000,TRUE
"DMpure",125,2,88.862381627434,263.866451203559,10000,TRUE
"DMpure",125,2,160.371874375133,263.85686445727,10000,TRUE
"DMpure",125,2,289.426612471675,263.851532838271,10000,TRUE
"DMpure",125,2,522.334507426684,263.848572528805,10000,TRUE
"DMpure",125,2,942.668455117885,263.846930352767,10000,TRUE
"DMpure",125,2,1701.25427985259,263.846019845863,10000,TRUE
"DMpure",125,2,3070.29062975785,263.84551515826,10000,TRUE
"DMpure",125,2,5541.0203300095,263.845235452056,10000,TRUE
"DMpure",125,2,10000,263.845080453902,10000,TRUE
"DMstrong",125,2,1e-06,219.927289239093,0.0323162993642587,FALSE
"DMstrong",125,2,1.80472176682717e-06,217.565936190618,0.0323162993642587,FALSE
"DMstrong",125,2,3.25702065565979e-06,215.20480252657,0.0323162993642587,FALSE
"DMstrong",125,2,5.87801607227492e-06,212.844064669729,0.0323162993642587,FALSE
"DMstrong",125,2,1.06081835513945e-05,210.484040742162,0.0323162993642587,FALSE
"DMstrong",125,2,1.91448197616996e-05,208.125303981564,0.0323162993642587,FALSE
"DMstrong",125,2,3.45510729459222e-05,205.768886052544,0.0323162993642587,FALSE
"DMstrong",125,2,6.23550734127392e-05,203.416639531821,0.0323162993642587,FALSE
"DMstrong",125,2,0.000112533558260077,201.071877873236,0.0323162993642587,FALSE
"DMstrong",125,2,0.000203091762090474,198.740485345344,0.0323162993642587,FALSE
"DMstrong",125,2,0.000366524123707963,196.432780806696,0.0323162993642587,FALSE
"DMstrong",125,2,0.000661474064123015,194.166467065434,0.0323162993642587,FALSE
"DMstrong",125,2,0.00119377664171444,191.970807943071,0.0323162993642587,FALSE
"DMstrong",125,2,0.00215443469003188,189.891379530872,0.0323162993642587,FALSE
"DMstrong",125,2,0.00388815518030809,187.99327542221,0.0323162993642587,FALSE
"DMstrong",125,2,0.00701703828670383,186.36050106829,0.0323162993642587,FALSE
"DMstrong",125,2,0.012663801734674,185.095167128625,0.0323162993642587,FALSE
"DMstrong",125,2,0.0228546386413499,184.330576166066,0.0323162993642587,FALSE
"DMstrong",125,2,0.0412462638290135,184.270184189961,0.0323162993642587,FALSE
"DMstrong",125,2,0.0744380301325169,185.238882696158,0.0323162993642587,FALSE
"DMstrong",125,2,0.13433993325989,187.697637189169,0.0323162993642587,FALSE
"DMstrong",125,2,0.242446201708233,192.13883067597,0.0323162993642587,FALSE
"DMstrong",125,2,0.437547937507418,198.789242323068,0.0323162993642587,FALSE
"DMstrong",125,2,0.789652286849972,207.217435194285,0.0323162993642587,FALSE
"DMstrong",125,2,1.425102670303,216.235558905984,0.0323162993642587,FALSE
"DMstrong",125,2,2.57191380905935,224.406682896338,0.0323162993642587,FALSE
"DMstrong",125,2,4.64158883361278,230.787129256749,0.0323162993642587,FALSE
"DMstrong",125,2,8.37677640068292,235.210420020352,0.0323162993642587,FALSE
"DMstrong",125,2,15.1177507061566,238.025463548689,0.0323162993642587,FALSE
"DMstrong",125,2,27.2833337648677,239.718895782724,0.0323162993642587,FALSE
"DMstrong",125,2,49.2388263170673,240.702823337503,0.0323162993642587,FALSE
"DMstrong",125,2,88.862381627434,241.262897445256,0.0323162993642587,FALSE
"DMstrong",125,2,160.371874375133,241.577964170785,0.0323162993642587,FALSE
"DMstrong",125,2,289.426612471675,241.754023518886,0.0323162993642587,FALSE
"DMstrong",125,2,522.334507426684,241.852037785386,0.0323162993642587,FALSE
"DMstrong",125,2,942.668455117885,241.906489599263,0.0323162993642587,FALSE
"DMstrong",125,2,1701.25427985259,241.936705175729,0.0323162993642587,FALSE
"DMstrong",125,2,3070.29062975785,241.953461137251,0.0323162993642587,FALSE
"DMstrong",125,2,5541.0203300095,241.96274977969,0.0323162993642587,FALSE
"DMstrong",125,2,10000,241.967897907365,0.0323162993642587,FALSE
"MN",250,2,1e-06,553.645083036841,10000,TRUE
"MN",250,2,1.80472176682717e-06,551.283868840684,10000,TRUE
"MN",250,2,3.25702065565979e-06,548.922985613122,10000,TRUE
"MN",250,2,5.87801607227492e-06,546.562699225588,10000,TRUE
"MN",250,2,1.06081835513945e-05,544.203488452449,10000,TRUE
"MN",250,2,1.91448197616996e-05,541.846213942553,10000,TRUE
"MN",250,2,3.45510729459222e-05,539.492417910208,10000,TRUE
"MN",250,2,6.23550734127392e-05,537.144848174509,10000,TRUE
"MN",250,2,0.000112533558260077,534.80835082918,10000,TRUE
"MN",250,2,0.000203091762090474,532.491317955485,10000,TRUE
"MN",250,2,0.000366524123707963,530.207820041524,10000,TRUE
"MN",250,2,0.000661474064123015,527.980151005145,10000,TRUE
"MN",250,2,0.00119377664171444,525.84035746411,10000,TRUE
"MN",250,2,0.00215443469003188,523.827474473357,10000,TRUE
"MN",250,2,0.00388815518030809,521.977040366164,10000,TRUE
"MN",250,2,0.00701703828670383,520.305512150659,10000,TRUE
"MN",250,2,0.012663801734674,518.801506410754,10000,TRUE
"MN",250,2,0.0228546386413499,517.433354948703,10000,TRUE
"MN",250,2,0.0412462638290135,516.16695701135,10000,TRUE
"MN",250,2,0.0744380301325169,514.9805150596,10000,TRUE
"MN",250,2,0.13433993325989,513.870511826812,10000,TRUE
"MN",250,2,0.242446201708233,512.851573519438,10000,TRUE
"MN",250,2,0.437547937507418,511.95229469903,10000,TRUE
"MN",250,2,0.789652286849972,511.20516549311,10000,TRUE
"MN",250,2,1.425102670303,510.630645120261,10000,TRUE
"MN",250,2,2.57191380905935,510.224280931589,10000,TRUE
"MN",250,2,4.64158883361278,509.958036162038,10000,TRUE
"MN",250,2,8.37677640068292,509.793814154142,10000,TRUE
"MN",250,2,15.1177507061566,509.696703627113,10000,TRUE
"MN",250,2,27.2833337648677,509.640807478133,10000,TRUE
"MN",250,2,49.2388263170673,509.60915388483,10000,TRUE
"MN",250,2,88.862381627434,509.591397886528,10000,TRUE
"MN",250,2,160.371874375133,509.581491400371,10000,TRUE
"MN",250,2,289.426612471675,509.575981132613,10000,TRUE
"MN",250,2,522.334507426684,509.572921375016,10000,TRUE
"MN",250,2,942.668455117885,509.571223953331,10000,TRUE
"MN",250,2,1701.25427985259,509.570282790461,10000,TRUE
"MN",250,2,3070.29062975785,509.569761107909,10000,TRUE
"MN",250,2,5541.0203300095,509.569471977651,10000,TRUE
"MN",250,2,10000,509.569311748259,10000,TRUE
"DMpure",250,2,1e-06,559.628437286731,1656.27144940008,FALSE
"DMpure",250,2,1.80472176682717e-06,557.267228084256,1656.27144940008,FALSE
"DMpure",250,2,3.25702065565979e-06,554.906353866052,1656.27144940008,FALSE
"DMpure",250,2,5.87801607227492e-06,552.546083728615,1656.27144940008,FALSE
"DMpure",250,2,1.06081835513945e-05,550.186902252174,1656.27144940008,FALSE
"DMpure",250,2,1.91448197616996e-05,547.829680516491,1656.27144940008,FALSE
"DMpure",250,2,3.45510729459222e-05,545.475979408385,1656.27144940008,FALSE
"DMpure",250,2,6.23550734127392e-05,543.128579954232,1656.27144940008,FALSE
"DMpure",250,2,0.000112533558260077,540.792386605594,1656.27144940008,FALSE
"DMpure",250,2,0.000203091762090474,538.475891805801,1656.27144940008,FALSE
"DMpure",250,2,0.000366524123707963,536.193331930415,1656.27144940008,FALSE
"DMpure",250,2,0.000661474064123015,533.967255528867,1656.27144940008,FALSE
"DMpure",250,2,0.00119377664171444,531.830047497865,1656.27144940008,FALSE
"DMpure",250,2,0.00215443469003188,529.821067854054,1656.27144940008,FALSE
"DMpure",250,2,0.00388815518030809,527.975915947389,1656.27144940008,FALSE
"DMpure",250,2,0.00701703828670383,526.310557355316,1656.27144940008,FALSE
"DMpure",250,2,0.012663801734674,524.812656345973,1656.27144940008,FALSE
"DMpure",250,2,0.0228546386413499,523.449794447613,1656.27144940008,FALSE
"DMpure",250,2,0.0412462638290135,522.187907367583,1656.27144940008,FALSE
"DMpure",250,2,0.0744380301325169,521.005941724223,1656.27144940008,FALSE
"DMpure",250,2,0.13433993325989,519.901436367905,1656.27144940008,FALSE
"DMpure",250,2,0.242446201708233,518.89006197519,1656.27144940008,FALSE
"DMpure",250,2,0.437547937507418,518.001048979945,1656.27144940008,FALSE
"DMpure",250,2,0.789652286849972,517.26653690223,1656.27144940008,FALSE
"DMpure",250,2,1.425102670303,516.705392956358,1656.27144940008,FALSE
"DMpure",250,2,2.57191380905935,516.311062432601,1656.27144940008,FALSE
"DMpure",250,2,4.64158883361278,516.054123203702,1656.27144940008,FALSE
"DMpure",250,2,8.37677640068292,515.896285477059,1656.27144940008,FALSE
"DMpure",250,2,15.1177507061566,515.803202788836,1656.27144940008,FALSE
"DMpure",250,2,27.2833337648677,515.749714768654,1656.27144940008,FALSE
"DMpure",250,2,49.2388263170673,515.719454866216,1656.27144940008,FALSE
"DMpure",250,2,88.862381627434,515.702490315671,1656.27144940008,FALSE
"DMpure",250,2,160.371874375133,515.693028444286,1656.27144940008,FALSE
"DMpure",250,2,289.426612471675,515.68776643397,1656.27144940008,FALSE
"DMpure",250,2,522.334507426684,515.684844823671,1656.27144940008,FALSE
"DMpure",250,2,942.668455117885,515.683224130305,1656.27144940008,FALSE
"DMpure",250,2,1701.25427985259,515.682325539063,1656.27144940008,FALSE
"DMpure",250,2,3070.29062975785,515.681827462278,1656.27144940008,FALSE
"DMpure",250,2,5541.0203300095,515.68155142013,1656.27144940008,FALSE
"DMpure",250,2,10000,515.68139845226,1656.27144940008,FALSE
"DMstrong",250,2,1e-06,420.752705776541,0.0223343128462952,FALSE
"DMstrong",250,2,1.80472176682717e-06,418.391566758955,0.0223343128462952,FALSE
"DMstrong",250,2,3.25702065565979e-06,416.030819212688,0.0223343128462952,FALSE
"DMstrong",250,2,5.87801607227492e-06,413.67077770805,0.0223343128462952,FALSE
"DMstrong",250,2,1.06081835513945e-05,411.312008932164,0.0223343128462952,FALSE
"DMstrong",250,2,1.91448197616996e-05,408.955532272554,0.0223343128462952,FALSE
"DMstrong",250,2,3.45510729459222e-05,406.603176683793,0.0223343128462952,FALSE
"DMstrong",250,2,6.23550734127392e-05,404.258208313396,0.0223343128462952,FALSE
"DMstrong",250,2,0.000112533558260077,401.926411387315,0.0223343128462952,FALSE
"DMstrong",250,2,0.000203091762090474,399.617879548213,0.0223343128462952,FALSE
"DMstrong",250,2,0.000366524123707963,397.349780227586,0.0223343128462952,FALSE
"DMstrong",250,2,0.000661474064123015,395.150073017632,0.0223343128462952,FALSE
"DMstrong",250,2,0.00119377664171444,393.061236083699,0.0223343128462952,FALSE
"DMstrong",250,2,0.00215443469003188,391.14160927683,0.0223343128462952,FALSE
"DMstrong",250,2,0.00388815518030809,389.462390582769,0.0223343128462952,FALSE
"DMstrong",250,2,0.00701703828670383,388.104916435487,0.0223343128462952,FALSE
"DMstrong",250,2,0.012663801734674,387.172505080811,0.0223343128462952,FALSE
"DMstrong",250,2,0.0228546386413499,386.829263997054,0.0223343128462952,FALSE
"DMstrong",250,2,0.0412462638290135,387.361829968625,0.0223343128462952,FALSE
"DMstrong",250,2,0.0744380301325169,389.240304132533,0.0223343128462952,FALSE
"DMstrong",250,2,0.13433993325989,393.124385904689,0.0223343128462952,FALSE
"DMstrong",250,2,0.242446201708233,399.710051640488,0.0223343128462952,FALSE
"DMstrong",250,2,0.437547937507418,409.311637471219,0.0223343128462952,FALSE
"DMstrong",250,2,0.789652286849972,421.309384182356,0.0223343128462952,FALSE
"DMstrong",250,2,1.425102670303,434.020393050883,0.0223343128462952,FALSE
"DMstrong",250,2,2.57191380905935,445.438108842295,0.0223343128462952,FALSE
"DMstrong",250,2,4.64158883361278,454.284512668215,0.0223343128462952,FALSE
"DMstrong",250,2,8.37677640068292,460.378495683786,0.0223343128462952,FALSE
"DMstrong",250,2,15.1177507061566,464.238953137236,0.0223343128462952,FALSE
"DMstrong",250,2,27.2833337648677,466.554235452209,0.0223343128462952,FALSE
"DMstrong",250,2,49.2388263170673,467.896967378239,0.0223343128462952,FALSE
"DMstrong",250,2,88.862381627434,468.660442488068,0.0223343128462952,FALSE
"DMstrong",250,2,160.371874375133,469.089660995771,0.0223343128462952,FALSE
"DMstrong",250,2,289.426612471675,469.32942306131,0.0223343128462952,FALSE
"DMstrong",250,2,522.334507426684,469.46287476414,0.0223343128462952,FALSE
"DMstrong",250,2,942.668455117885,469.537005604594,0.0223343128462952,FALSE
"DMstrong",250,2,1701.25427985259,469.578138628043,0.0223343128462952,FALSE
"DMstrong",250,2,3070.29062975785,469.600948049687,0.0223343128462952,FALSE
"DMstrong",250,2,5541.0203300095,469.613592171576,0.0223343128462952,FALSE
"DMstrong",250,2,10000,469.620599973015,0.0223343128462952,FALSE
"MN",25,3,1e-06,96.7503378491033,10000,TRUE
"MN",25,3,1.80472176682717e-06,94.3887543736822,10000,TRUE
"MN",25,3,3.25702065565979e-06,92.0272049045823,10000,TRUE
"MN",25,3,5.87801607227492e-06,89.6657168028903,10000,TRUE
"MN",25,3,1.06081835513945e-05,87.3043394375104,10000,TRUE
"MN",25,3,1.91448197616996e-05,84.9431618722248,10000,TRUE
"MN",25,3,3.45510729459222e-05,82.5823447338196,10000,TRUE
"MN",25,3,6.23550734127392e-05,80.222177555806,10000,TRUE
"MN",25,3,0.000112533558260077,77.8631817179743,10000,TRUE
"MN",25,3,0.000203091762090474,75.5062944428988,10000,TRUE
"MN",25,3,0.000366524123707963,73.1531951186007,10000,TRUE
"MN",25,3,0.000661474064123015,70.8068758730789,10000,TRUE
"MN",25,3,0.00119377664171444,68.472613531739,10000,TRUE
"MN",25,3,0.00215443469003188,66.1595466598857,10000,TRUE
"MN",25,3,0.00388815518030809,63.8830044761952,10000,TRUE
"MN",25,3,0.00701703828670383,61.6673232777746,10000,TRUE
"MN",25,3,0.012663801734674,59.5477390408623,10000,TRUE
"MN",25,3,0.0228546386413499,57.568271539659,10000,TRUE
"MN",25,3,0.0412462638290135,55.772889284057,10000,TRUE
"MN",25,3,0.0744380301325169,54.1934296187656,10000,TRUE
"MN",25,3,0.13433993325989,52.8447081255816,10000,TRUE
"MN",25,3,0.242446201708233,51.7310144815731,10000,TRUE
"MN",25,3,0.437547937507418,50.8534057455039,10000,TRUE
"MN",25,3,0.789652286849972,50.2059366722008,10000,TRUE
"MN",25,3,1.425102670303,49.7646935053702,10000,TRUE
"MN",25,3,2.57191380905935,49.4861987859206,10000,TRUE
"MN",25,3,4.64158883361278,49.3204717826094,10000,TRUE
"MN",25,3,8.37677640068292,49.2253768014308,10000,TRUE
"MN",25,3,15.1177507061566,49.1718336758778,10000,TRUE
"MN",25,3,27.2833337648677,49.1419497897207,10000,TRUE
"MN",25,3,49.2388263170673,49.1253354136521,10000,TRUE
"MN",25,3,88.862381627434,49.1161143805314,10000,TRUE
"MN",25,3,160.371874375133,49.1110007843486,10000,TRUE
"MN",25,3,289.426612471675,49.1081661104781,10000,TRUE
"MN",25,3,522.334507426684,49.1065950497577,10000,TRUE
"MN",25,3,942.668455117885,49.1057244126714,10000,TRUE
"MN",25,3,1701.25427985259,49.1052419579282,10000,TRUE
"MN",25,3,3070.29062975785,49.1049746184435,10000,TRUE
"MN",25,3,5541.0203300095,49.1048264818965,10000,TRUE
"MN",25,3,10000,49.1047443976277,10000,TRUE
"DMpure",25,3,1e-06,99.5040149526311,3.53850431746193,FALSE
"DMpure",25,3,1.80472176682717e-06,97.1424367611773,3.53850431746193,FALSE
"DMpure",25,3,3.25702065565979e-06,94.7808968279667,3.53850431746193,FALSE
"DMpure",25,3,5.87801607227492e-06,92.419425935246,3.53850431746193,FALSE
"DMpure",25,3,1.06081835513945e-05,90.0580796251355,3.53850431746193,FALSE
"DMpure",25,3,1.91448197616996e-05,87.6969580990155,3.53850431746193,FALSE
"DMpure",25,3,3.45510729459222e-05,85.3362420730673,3.53850431746193,FALSE
"DMpure",25,3,6.23550734127392e-05,82.9762573011954,3.53850431746193,FALSE
"DMpure",25,3,0.000112533558260077,80.6175904158848,3.53850431746193,FALSE
