"GEN","Nsamp","rep","FIT","conv","rmse_p","theta_hat","hit_upper","p1_hat","p2_hat","p3_hat"
"DMpure",250,128,"MN",TRUE,0.0297097066068763,NA,NA,0.158,0.322,0.52
"DMpure",250,128,"DM",TRUE,0.0297092949945196,10000,TRUE,0.158000563398592,0.321999121862999,0.520000314738408
"DMstrong",250,128,"MN",TRUE,0.169052260164325,NA,NA,0.176,0.518,0.306
"DMstrong",250,128,"DM",TRUE,0.166642502238546,0.0230977783436527,FALSE,0.23052553319822,0.487112452228959,0.282362014572821
"MN",25,129,"MN",TRUE,0.058878405775519,NA,NA,0.18,0.24,0.58
"MN",25,129,"DM",TRUE,0.0588774383068169,10000,TRUE,0.179997894181959,0.240002724825469,0.579999380992572
"DMpure",25,129,"MN",TRUE,0.133666251038423,NA,NA,0.38,0.16,0.46
"DMpure",25,129,"DM",TRUE,0.133665293446799,10000,TRUE,0.379998702741963,0.160000985962794,0.460000311295243
"DMstrong",25,129,"MN",TRUE,0.219696760710454,NA,NA,0.12,0.08,0.8
"DMstrong",25,129,"DM",TRUE,0.219695723932202,10000,TRUE,0.120000861419509,0.0800006845985492,0.799998453981942
"MN",125,129,"MN",TRUE,0.0284722086720835,NA,NA,0.216,0.324,0.46
"MN",125,129,"DM",TRUE,0.0284736809203231,10000,TRUE,0.21600158613285,0.324000577039452,0.459997836827698
"DMpure",125,129,"MN",TRUE,0.0181842422626478,NA,NA,0.18,0.296,0.524
"DMpure",125,129,"DM",TRUE,0.0181844379651873,10000,TRUE,0.179999779571237,0.295999965098516,0.524000255330247
"DMstrong",125,129,"MN",TRUE,0.16822207544394,NA,NA,0.204,0.504,0.292
"DMstrong",125,129,"DM",TRUE,0.174010934345829,0.110199485086991,FALSE,0.182943424501894,0.521134761855724,0.295921813642382
"MN",250,129,"MN",TRUE,0.00748331477354789,NA,NA,0.192,0.31,0.498
"MN",250,129,"DM",TRUE,0.00748252326823311,10000,TRUE,0.191998682845646,0.309997859969164,0.49800345718519
"DMpure",250,129,"MN",TRUE,0.0176635217326557,NA,NA,0.182,0.324,0.494
"DMpure",250,129,"DM",TRUE,0.0176635601202879,10000,TRUE,0.182000118322074,0.324000115133618,0.493999766544308
"DMstrong",250,129,"MN",TRUE,0.0828975271042508,NA,NA,0.226,0.188,0.586
"DMstrong",250,129,"DM",TRUE,0.0770640137370332,0.153650806028953,FALSE,0.216780541185964,0.198351467585225,0.584867991228811
"MN",25,130,"MN",TRUE,0.0864098759787715,NA,NA,0.28,0.34,0.38
"MN",25,130,"DM",TRUE,0.0864101398661643,10000,TRUE,0.279999628119405,0.34000089239407,0.379999479486524
"DMpure",25,130,"MN",TRUE,0.0748331477354788,NA,NA,0.18,0.4,0.42
"DMpure",25,130,"DM",TRUE,0.0748324630769721,10000,TRUE,0.180000638075956,0.399998933387933,0.420000428536111
"DMstrong",25,130,"MN",TRUE,0.0711805216802088,NA,NA,0.16,0.4,0.44
"DMstrong",25,130,"DM",TRUE,0.0711803648230774,10000,TRUE,0.159999725235972,0.399999824997787,0.440000449766241
"MN",125,130,"MN",TRUE,0.0580574428188726,NA,NA,0.256,0.22,0.524
"MN",125,130,"DM",TRUE,0.0580573874196778,10000,TRUE,0.256000019010049,0.220000098628228,0.523999882361723
"DMpure",125,130,"MN",TRUE,0.00864098759787716,NA,NA,0.192,0.296,0.512
"DMpure",125,130,"DM",TRUE,0.00864234362234422,10000,TRUE,0.191998045078346,0.296000246681462,0.512001708240192
"DMstrong",125,130,"MN",TRUE,0.246598188692996,NA,NA,0.196,0.604,0.2
"DMstrong",125,130,"DM",TRUE,0.228298448014309,0.068604215127381,FALSE,0.178746157931078,0.589627777120236,0.231626064948685
"MN",250,130,"MN",TRUE,0.0299777695412228,NA,NA,0.174,0.284,0.542
"MN",250,130,"DM",TRUE,0.0299781534884268,10000,TRUE,0.173999394301394,0.28400011479228,0.542000490906326
"DMpure",250,130,"MN",TRUE,0.00909212113132391,NA,NA,0.19,0.312,0.498
"DMpure",250,130,"DM",TRUE,0.00937727835851684,2.82734245139235,FALSE,0.189774795564325,0.31242587233497,0.497799332100705
"DMstrong",250,130,"MN",TRUE,0.0975431528435834,NA,NA,0.152,0.436,0.412
"DMstrong",250,130,"DM",TRUE,0.0956660582305167,0.376851488857888,FALSE,0.154580609329741,0.433076362673614,0.412343027996645
"MN",25,131,"MN",TRUE,0.058878405775519,NA,NA,0.26,0.32,0.42
"MN",25,131,"DM",TRUE,0.0588865062911911,10000,TRUE,0.259998333161025,0.320016640402857,0.419985026436118
"DMpure",25,131,"MN",TRUE,0.0653197264742181,NA,NA,0.28,0.3,0.42
"DMpure",25,131,"DM",TRUE,0.0653206853373647,10000,TRUE,0.280001807140464,0.2999987344295,0.419999458430037
"DMstrong",25,131,"MN",TRUE,0.0432049379893857,NA,NA,0.26,0.28,0.46
"DMstrong",25,131,"DM",TRUE,0.0405747864865544,0.147407197847834,FALSE,0.146168267570368,0.344122794626435,0.509708937803196
"MN",125,131,"MN",TRUE,0.0228619042659763,NA,NA,0.18,0.332,0.488
"MN",125,131,"DM",TRUE,0.0228607769861954,10000,TRUE,0.180000814825463,0.331998390983653,0.488000794190883
"DMpure",125,131,"MN",TRUE,0.0457238085319527,NA,NA,0.224,0.34,0.436
"DMpure",125,131,"DM",TRUE,0.0457219117430352,10000,TRUE,0.22400207076795,0.339995745951937,0.436002183280114
"DMstrong",125,131,"MN",TRUE,0.0698188131284589,NA,NA,0.132,0.272,0.596
"DMstrong",125,131,"DM",TRUE,0.078717733818006,0.0364421621623312,FALSE,0.21308868475914,0.197715189820128,0.589196125420731
"MN",250,131,"MN",TRUE,0.0256645020732269,NA,NA,0.206,0.266,0.528
"MN",250,131,"DM",TRUE,0.0256645936069545,10000,TRUE,0.20600021204586,0.265999811088976,0.527999976865165
"DMpure",250,131,"MN",TRUE,0.0247116706571342,NA,NA,0.19,0.276,0.534
"DMpure",250,131,"DM",TRUE,0.0247115733130056,10000,TRUE,0.190000157675914,0.276000004808265,0.533999837515821
"DMstrong",250,131,"MN",TRUE,0.0769588634704715,NA,NA,0.192,0.398,0.41
"DMstrong",250,131,"DM",TRUE,0.0835435020607697,0.0987362352469056,FALSE,0.182838287281787,0.409815148065523,0.40734656465269
"MN",25,132,"MN",TRUE,0.0326598632371091,NA,NA,0.16,0.3,0.54
"MN",25,132,"DM",TRUE,0.0326593963855807,10000,TRUE,0.16000027956705,0.300000584420335,0.539999136012616
"DMpure",25,132,"MN",TRUE,0.0326598632371091,NA,NA,0.16,0.34,0.5
"DMpure",25,132,"DM",TRUE,0.0326604825537309,10000,TRUE,0.159999242732393,0.340000759742106,0.499999997525502
"DMstrong",25,132,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.3,0.52
"DMstrong",25,132,"DM",TRUE,0.0581155794196551,0.15961728684108,FALSE,0.123699904322569,0.364604771549888,0.511695324127543
"MN",125,132,"MN",TRUE,0.0142361043360418,NA,NA,0.188,0.292,0.52
"MN",125,132,"DM",TRUE,0.0142358931040088,10000,TRUE,0.18800055260332,0.291999690650741,0.519999756745939
"DMpure",125,132,"MN",TRUE,0.0376651917115348,NA,NA,0.156,0.348,0.496
"DMpure",125,132,"DM",TRUE,0.0376729579029632,24.2255967678283,FALSE,0.155932482423986,0.347964783772636,0.496102733803378
"DMstrong",125,132,"MN",TRUE,0.159231487673345,NA,NA,0.424,0.208,0.368
"DMstrong",125,132,"DM",TRUE,0.161904738669716,0.582819851796999,FALSE,0.427883883746797,0.205330272631448,0.366785843621755
"MN",250,132,"MN",TRUE,0.00565685424949238,NA,NA,0.204,0.304,0.492
"MN",250,132,"DM",TRUE,0.00565654386290518,10000,TRUE,0.203999594349678,0.303999966694512,0.49200043895581
"DMpure",250,132,"MN",TRUE,0.00864098759787715,NA,NA,0.208,0.288,0.504
"DMpure",250,132,"DM",TRUE,0.00864020409870919,10000,TRUE,0.208001924662251,0.288001751155577,0.503996324182172
"DMstrong",250,132,"MN",TRUE,0.0990757286120067,NA,NA,0.062,0.39,0.548
"DMstrong",250,132,"DM",TRUE,0.0721666380967594,0.0291207169419922,FALSE,0.102115611901507,0.373962593850622,0.523921794247872
"MN",25,133,"MN",TRUE,0.0489897948556636,NA,NA,0.14,0.36,0.5
"MN",25,133,"DM",TRUE,0.0489882622685909,10000,TRUE,0.140002025711692,0.359998271654272,0.499999702634035
"DMpure",25,133,"MN",TRUE,0.0748331477354788,NA,NA,0.22,0.2,0.58
"DMpure",25,133,"DM",TRUE,0.0748325774735391,10000,TRUE,0.220000187609058,0.200000648705747,0.579999163685195
"DMstrong",25,133,"MN",TRUE,0.141421356237309,NA,NA,0.3,0.1,0.6
"DMstrong",25,133,"DM",TRUE,0.141418988113199,10000,TRUE,0.299998709521428,0.100003349033727,0.599997941444845
"MN",125,133,"MN",TRUE,0.0117756811551038,NA,NA,0.188,0.316,0.496
"MN",125,133,"DM",TRUE,0.0117757328243381,10000,TRUE,0.188000312243106,0.316000216152922,0.495999471603972
"DMpure",125,133,"MN",TRUE,0.0698188131284589,NA,NA,0.172,0.232,0.596
"DMpure",125,133,"DM",TRUE,0.0707573021475819,1.08947134562467,FALSE,0.173926415629945,0.229370670849211,0.596702913520844
"DMstrong",125,133,"MN",TRUE,0.0255081686262786,NA,NA,0.22,0.316,0.464
"DMstrong",125,133,"DM",TRUE,0.0251080127932647,3.29893937391777,FALSE,0.21991651912627,0.315499895496881,0.464583585376849
"MN",250,133,"MN",TRUE,0.0155777619273972,NA,NA,0.182,0.298,0.52
"MN",250,133,"DM",TRUE,0.0155769703819252,10000,TRUE,0.182000371712378,0.298001039414341,0.519998588873281
"DMpure",250,133,"MN",TRUE,0.0452842871939778,NA,NA,0.17,0.266,0.564
"DMpure",250,133,"DM",TRUE,0.044802160644431,1.05613693138418,FALSE,0.171285813504993,0.265444190879503,0.563269995615504
"DMstrong",250,133,"MN",TRUE,0.15347529660068,NA,NA,0.376,0.322,0.302
"DMstrong",250,133,"DM",TRUE,0.159039596711762,0.0924919753499339,FALSE,0.388608330979395,0.311811634923036,0.299580034097569
"MN",25,134,"MN",TRUE,0.0653197264742181,NA,NA,0.28,0.22,0.5
"MN",25,134,"DM",TRUE,0.0653198860675547,10000,TRUE,0.280001133841397,0.220000742952178,0.499998123206426
"DMpure",25,134,"MN",TRUE,0.090921211313239,NA,NA,0.3,0.18,0.52
"DMpure",25,134,"DM",TRUE,0.0903206330554372,1.56735990698702,FALSE,0.295665903913061,0.178867994470622,0.525466101616316
"DMstrong",25,134,"MN",TRUE,0.139522996909709,NA,NA,0.02,0.32,0.66
"DMstrong",25,134,"DM",TRUE,0.13952082058824,10000,TRUE,0.0199967660482569,0.320014361767446,0.659988872184297
"MN",125,134,"MN",TRUE,0.0376651917115347,NA,NA,0.184,0.352,0.464
"MN",125,134,"DM",TRUE,0.0376646427955519,10000,TRUE,0.184001332269709,0.351998992369691,0.463999675360601
"DMpure",125,134,"MN",TRUE,0.0246576560118759,NA,NA,0.228,0.304,0.468
"DMpure",125,134,"DM",TRUE,0.0246577686975457,10000,TRUE,0.228000128650859,0.304000017128942,0.467999854220199
"DMstrong",125,134,"MN",TRUE,0.0880605852051113,NA,NA,0.148,0.228,0.624
"DMstrong",125,134,"DM",TRUE,0.0864766816356533,0.169218128500862,FALSE,0.166285031262304,0.215049820795159,0.618665147942536
"MN",250,134,"MN",TRUE,0.0146969384566991,NA,NA,0.2,0.282,0.518
"MN",250,134,"DM",TRUE,0.0146971199149082,10000,TRUE,0.199999896330236,0.281999829595095,0.518000274074669
"DMpure",250,134,"MN",TRUE,0.0203960780543711,NA,NA,0.228,0.292,0.48
"DMpure",250,134,"DM",TRUE,0.0203966136114182,10000,TRUE,0.228001360799453,0.291997287193913,0.480001352006633
"DMstrong",250,134,"MN",TRUE,0.0906421535489973,NA,NA,0.072,0.37,0.558
"DMstrong",250,134,"DM",TRUE,0.0876247638995067,0.397899483167773,FALSE,0.0762714351490022,0.367829226063183,0.555899338787815
"MN",25,135,"MN",TRUE,0.101980390271856,NA,NA,0.3,0.34,0.36
"MN",25,135,"DM",TRUE,0.101980233215665,10000,TRUE,0.299999938646248,0.339999814860741,0.360000246493012
"DMpure",25,135,"MN",TRUE,0.0711805216802087,NA,NA,0.26,0.34,0.4
"DMpure",25,135,"DM",TRUE,0.0711807032278062,10000,TRUE,0.260000310004298,0.339999922623156,0.399999767372547
"DMstrong",25,135,"MN",TRUE,0.107082522694727,NA,NA,0.08,0.44,0.48
"DMstrong",25,135,"DM",TRUE,0.0944080105756306,0.737349993772978,FALSE,0.102836032550421,0.4278831896637,0.469280777785879
"MN",125,135,"MN",TRUE,0.0198662192343351,NA,NA,0.228,0.284,0.488
"MN",125,135,"DM",TRUE,0.0198634829324923,10000,TRUE,0.227996117948833,0.284001949485501,0.488001932565666
"DMpure",125,135,"MN",TRUE,0.0385054108751831,NA,NA,0.252,0.288,0.46
"DMpure",125,135,"DM",TRUE,0.0385063814803061,10000,TRUE,0.252001298593692,0.287999737500937,0.459998963905371
"DMstrong",125,135,"MN",TRUE,0.124750417500971,NA,NA,0.372,0.18,0.448
"DMstrong",125,135,"DM",TRUE,0.128361882316469,0.546303219673065,FALSE,0.376556197029046,0.17516931996623,0.448274483004724
"MN",250,135,"MN",TRUE,0.00748331477354789,NA,NA,0.198,0.292,0.51
"MN",250,135,"DM",TRUE,0.00748367668451309,10000,TRUE,0.198000021597194,0.291999534220197,0.510000444182609
"DMpure",250,135,"MN",TRUE,0.0288905982400273,NA,NA,0.206,0.332,0.462
"DMpure",250,135,"DM",TRUE,0.0289195574915687,1509.44434489513,FALSE,0.206011754528973,0.332028467511386,0.46195977795964
"DMstrong",250,135,"MN",TRUE,0.31886465258267,NA,NA,0.632,0.196,0.172
"DMstrong",250,135,"DM",TRUE,0.320328370353185,0.183399208888825,FALSE,0.635474090420493,0.190370006867883,0.174155902711623
"MN",25,136,"MN",TRUE,0.0711805216802087,NA,NA,0.24,0.2,0.56
"MN",25,136,"DM",TRUE,0.0711795370834659,10000,TRUE,0.239998541793512,0.200001496357428,0.55999996184906
"DMpure",25,136,"MN",TRUE,0.0565685424949238,NA,NA,0.16,0.38,0.46
"DMpure",25,136,"DM",TRUE,0.0890251000370684,0.282514541033908,FALSE,0.109636242712919,0.421102865080995,0.469260892206085
"DMstrong",25,136,"MN",TRUE,0.283313724811677,NA,NA,0.6,0.08,0.32
"DMstrong",25,136,"DM",TRUE,0.284415635416014,5.07242523278956,FALSE,0.601351870447813,0.0763918261223149,0.322256303429872
"MN",125,136,"MN",TRUE,0.0195959179422654,NA,NA,0.2,0.324,0.476
"MN",125,136,"DM",TRUE,0.0195758044297499,3509.81225992221,FALSE,0.200002945230611,0.323973893327719,0.47602316144167
"DMpure",125,136,"MN",TRUE,0.0267332502076845,NA,NA,0.236,0.272,0.492
"DMpure",125,136,"DM",TRUE,0.026578778714397,4.22654454538211,FALSE,0.235933435996557,0.272481405220988,0.491585158782455
"DMstrong",125,136,"MN",TRUE,0.103227903204512,NA,NA,0.08,0.432,0.488
"DMstrong",125,136,"DM",TRUE,0.0751154183319989,0.0533821554420314,FALSE,0.115370166221949,0.397919166122437,0.486710667655614
"MN",250,136,"MN",TRUE,0.0231516738055805,NA,NA,0.19,0.278,0.532
"MN",250,136,"DM",TRUE,0.0231414552539023,4208.8050994055,FALSE,0.190005392754281,0.278008948793315,0.531985658452404
"DMpure",250,136,"MN",TRUE,0.0373452361977624,NA,NA,0.218,0.248,0.534
"DMpure",250,136,"DM",TRUE,0.0373462512664262,10000,TRUE,0.218000841293538,0.247998521110134,0.534000637596327
"DMstrong",250,136,"MN",TRUE,0.189785844220971,NA,NA,0.452,0.254,0.294
"DMstrong",250,136,"DM",TRUE,0.177754912451806,0.0620468324040506,FALSE,0.435168117929206,0.259339153288595,0.3054927287822
"MN",25,137,"MN",TRUE,0.0864098759787715,NA,NA,0.16,0.22,0.62
"MN",25,137,"DM",TRUE,0.0864085542057502,10000,TRUE,0.160000339640177,0.220001441501812,0.619998218858011
"DMpure",25,137,"MN",TRUE,0.0163299316185545,NA,NA,0.18,0.3,0.52
"DMpure",25,137,"DM",TRUE,0.0163290804758043,10000,TRUE,0.180001199187908,0.299999686493306,0.519999114318786
"DMstrong",25,137,"MN",TRUE,0.170489491367259,NA,NA,0.3,0.44,0.26
"DMstrong",25,137,"DM",TRUE,0.183991103333218,0.638351191136297,FALSE,0.320827001025526,0.439160335513018,0.240012663461456
"MN",125,137,"MN",TRUE,0.0169705627484772,NA,NA,0.188,0.288,0.524
"MN",125,137,"DM",TRUE,0.0169707080899429,10000,TRUE,0.188000145817555,0.287999648640289,0.524000205542156
"DMpure",125,137,"MN",TRUE,0.0471027246204152,NA,NA,0.152,0.364,0.484
"DMpure",125,137,"DM",TRUE,0.0471026604718381,10000,TRUE,0.152000289206343,0.364000002372581,0.483999708421076
"DMstrong",125,137,"MN",TRUE,0.131818056426273,NA,NA,0.152,0.168,0.68
"DMstrong",125,137,"DM",TRUE,0.125760300136155,0.0760712083565159,FALSE,0.116142248213542,0.206100352620338,0.67775739916612
"MN",250,137,"MN",TRUE,0.00909212113132391,NA,NA,0.202,0.31,0.488
"MN",250,137,"DM",TRUE,0.00909507461261815,10000,TRUE,0.202005547765788,0.310000130594243,0.487994321639969
"DMpure",250,137,"MN",TRUE,0.0176635217326557,NA,NA,0.194,0.282,0.524
"DMpure",250,137,"DM",TRUE,0.0176621563451952,10000,TRUE,0.193995008490079,0.282005288610497,0.523999702899424
"DMstrong",250,137,"MN",TRUE,0.0746368988280372,NA,NA,0.21,0.386,0.404
"DMstrong",250,137,"DM",TRUE,0.0709293139581304,0.183171428519487,FALSE,0.205944039040937,0.383745641124676,0.410310319834387
"MN",25,138,"MN",TRUE,0.0711805216802088,NA,NA,0.16,0.4,0.44
"MN",25,138,"DM",TRUE,0.0766098474798383,1.4462010575531,FALSE,0.150896182896817,0.40818930721839,0.440914509884793
"DMpure",25,138,"MN",TRUE,0.155777619273972,NA,NA,0.08,0.2,0.72
"DMpure",25,138,"DM",TRUE,0.155775036737879,10000,TRUE,0.0800019209139865,0.200001730603821,0.719996348482193
"DMstrong",25,138,"MN",TRUE,0.12328828005938,NA,NA,0.36,0.16,0.48
"DMstrong",25,138,"DM",TRUE,0.123288811133763,10000,TRUE,0.360000763486704,0.15999950834909,0.479999728164206
"MN",125,138,"MN",TRUE,0.00653197264742181,NA,NA,0.2,0.292,0.508
"MN",125,138,"DM",TRUE,0.00664701036041455,11.0263711394,FALSE,0.200236776063535,0.291743302996524,0.508019920939941
"DMpure",125,138,"MN",TRUE,0.0331461410524162,NA,NA,0.156,0.308,0.536
"DMpure",125,138,"DM",TRUE,0.033147013069476,10000,TRUE,0.155999415123965,0.307998574291047,0.536002010584987
"DMstrong",125,138,"MN",TRUE,0.146751490622753,NA,NA,0.148,0.152,0.7
"DMstrong",125,138,"DM",TRUE,0.164153437896364,0.0504363140959297,FALSE,0.144923473429486,0.132232198542022,0.722844328028492
"MN",250,138,"MN",TRUE,0.0370944739819828,NA,NA,0.232,0.248,0.52
"MN",250,138,"DM",TRUE,0.0370944519695787,10000,TRUE,0.232000049101057,0.248000042206026,0.519999908692917
"DMpure",250,138,"MN",TRUE,0.0311555238547945,NA,NA,0.176,0.28,0.544
"DMpure",250,138,"DM",TRUE,0.031155861993334,10000,TRUE,0.175999560648226,0.279999972989137,0.544000466362637
"DMstrong",250,138,"MN",TRUE,0.121928941054479,NA,NA,0.31,0.36,0.33
"DMstrong",250,138,"DM",TRUE,0.0872846169331084,0.0219688473764408,FALSE,0.247335113155402,0.375061602370723,0.377603284473875
"MN",25,139,"MN",TRUE,0.0432049379893858,NA,NA,0.14,0.34,0.52
"MN",25,139,"DM",TRUE,0.0432042552764131,10000,TRUE,0.140001184579115,0.340000313772003,0.519998501648882
"DMpure",25,139,"MN",TRUE,0.0848528137423857,NA,NA,0.14,0.42,0.44
"DMpure",25,139,"DM",TRUE,0.0848524605538192,10000,TRUE,0.140001400139423,0.419999500508587,0.43999909935199
"DMstrong",25,139,"MN",TRUE,0.155777619273972,NA,NA,0.4,0.12,0.48
"DMstrong",25,139,"DM",TRUE,0.156685617089827,0.742105950104485,FALSE,0.405411189837072,0.125320408238726,0.469268401924203
"MN",125,139,"MN",TRUE,0.0463033476111609,NA,NA,0.156,0.28,0.564
"MN",125,139,"DM",TRUE,0.0463058011183178,10000,TRUE,0.155997654351409,0.279998958491236,0.564003387157355
"DMpure",125,139,"MN",TRUE,0.0299332590941915,NA,NA,0.16,0.308,0.532
"DMpure",125,139,"DM",TRUE,0.0299331403499068,10000,TRUE,0.160000233518774,0.307999743745741,0.532000022735485
"DMstrong",125,139,"MN",TRUE,0.0878787042841818,NA,NA,0.232,0.388,0.38
"DMstrong",125,139,"DM",TRUE,0.0945334341830037,0.153444216398621,FALSE,0.251018349824623,0.38150811926731,0.367473530908067
"MN",250,139,"MN",TRUE,0.0065319726474218,NA,NA,0.208,0.3,0.492
"MN",250,139,"DM",TRUE,0.00653162510740228,10000,TRUE,0.207997608416782,0.300003930422376,0.491998461160843
"DMpure",250,139,"MN",TRUE,0.0240554914035583,NA,NA,0.206,0.268,0.526
"DMpure",250,139,"DM",TRUE,0.0240556568020866,10000,TRUE,0.206000232284673,0.267999714105279,0.526000053610048
"DMstrong",250,139,"MN",TRUE,0.0883176086632785,NA,NA,0.32,0.27,0.41
"DMstrong",250,139,"DM",TRUE,0.0899236635089128,0.274970419620337,FALSE,0.321067075472607,0.273178037659675,0.405754886867717
"MN",25,140,"MN",TRUE,0.090921211313239,NA,NA,0.3,0.32,0.38
"MN",25,140,"DM",TRUE,0.091121614937516,1.94653937942627,FALSE,0.295689359087895,0.326904119652042,0.377406521260063
"DMpure",25,140,"MN",TRUE,0.0163299316185545,NA,NA,0.22,0.3,0.48
"DMpure",25,140,"DM",TRUE,0.00840170071399381,0.904748147643802,FALSE,0.211357384596319,0.297344587986524,0.491298027417157
"DMstrong",25,140,"MN",TRUE,0.0711805216802087,NA,NA,0.1,0.36,0.54
"DMstrong",25,140,"DM",TRUE,0.0371395132760128,0.314472205913362,FALSE,0.147968038076123,0.332222539858207,0.51980942206567
"MN",125,140,"MN",TRUE,0.0181842422626478,NA,NA,0.22,0.304,0.476
"MN",125,140,"DM",TRUE,0.0181823288219323,10000,TRUE,0.219998219893418,0.303999069324331,0.476002710782251
"DMpure",125,140,"MN",TRUE,0.0359258495608199,NA,NA,0.244,0.256,0.5
"DMpure",125,140,"DM",TRUE,0.0359257117015621,10000,TRUE,0.243999892624168,0.256000230309263,0.499999877066569
"DMstrong",125,140,"MN",TRUE,0.139063534640346,NA,NA,0.284,0.104,0.612
"DMstrong",125,140,"DM",TRUE,0.139063638007535,10000,TRUE,0.284000560645949,0.103999809020523,0.611999630333528
"MN",250,140,"MN",TRUE,0.0188325958557674,NA,NA,0.218,0.274,0.508
"MN",250,140,"DM",TRUE,0.0188318864199288,10000,TRUE,0.218000023370591,0.274001185762957,0.507998790866451
"DMpure",250,140,"MN",TRUE,0.0220907220343745,NA,NA,0.226,0.302,0.472
"DMpure",250,140,"DM",TRUE,0.0213524846051417,1.08863528143927,FALSE,0.225161887628323,0.301877702611212,0.472960409760465
"DMstrong",250,140,"MN",TRUE,0.0400998753115268,NA,NA,0.242,0.246,0.512
"DMstrong",250,140,"DM",TRUE,0.0443600570504665,0.271161499019159,FALSE,0.247008473897258,0.240518346125345,0.512473179977396
"MN",25,141,"MN",TRUE,0.058878405775519,NA,NA,0.14,0.38,0.48
"MN",25,141,"DM",TRUE,0.0588782389128449,10000,TRUE,0.140000155891995,0.379999767618548,0.480000076489458
"DMpure",25,141,"MN",TRUE,0.090921211313239,NA,NA,0.3,0.32,0.38
"DMpure",25,141,"DM",TRUE,0.0909217203533843,10000,TRUE,0.300000584853456,0.320000072713416,0.379999342433127
"DMstrong",25,141,"MN",TRUE,0.317909840468436,NA,NA,0.64,0.16,0.2
"DMstrong",25,141,"DM",TRUE,0.317909008092222,10000,TRUE,0.639998576159887,0.160001623616269,0.199999800223844
"MN",125,141,"MN",TRUE,0.00565685424949238,NA,NA,0.204,0.304,0.492
"MN",125,141,"DM",TRUE,0.00521644421014534,3.19549302529081,FALSE,0.203405443035568,0.303964654735383,0.492629902229049
"DMpure",125,141,"MN",TRUE,0.0279045993819418,NA,NA,0.232,0.304,0.464
"DMpure",125,141,"DM",TRUE,0.0279057896812273,10000,TRUE,0.232000671007069,0.304001350373469,0.463997978619462
"DMstrong",125,141,"MN",TRUE,0.104664543502882,NA,NA,0.124,0.448,0.428
"DMstrong",125,141,"DM",TRUE,0.0720075266372124,0.017759129556337,FALSE,0.254664208483062,0.347075516818435,0.398260274698503
"MN",250,141,"MN",TRUE,0.0251396101799531,NA,NA,0.234,0.274,0.492
"MN",250,141,"DM",TRUE,0.025135158313569,10000,TRUE,0.233993648207643,0.27400383223547,0.492002519556887
"DMpure",250,141,"MN",TRUE,0.0172819751957543,NA,NA,0.184,0.292,0.524
"DMpure",250,141,"DM",TRUE,0.0172818910944145,10000,TRUE,0.184000337786513,0.291999714029373,0.523999948184113
